ID,Name,Acronym,YearsListed,dblp_venue,mta_class
144,Applications of Natural Language to Data Bases,NLDB,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/nldb,
145,Applied Computing Conference,ACC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
146,Applied Perception in Graphics and Visualization,APGV,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
148,Argentine Symposium on Artificial Intelligence,ASAI,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C",,
149,Artificial Intelligence in Knowledge Management,AIKM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
156,Asia Information Retrieval Symposium,AIRS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C",conf/airs,
157,Asia International Conference on Modelling and Simulation,AMS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
160,Asia Pacific Conference on Hardware Description Languages (was Asia Pacific CHipDesign Languages),APCHDL,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
161,Asia Pacific Decision Science Institute Conference,APDSI,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
162,Asia and South Pacific Design Automation Conference,ASPDAC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/aspdac,
163,Asia Pacific Industrial Engineering and Management Systems and Chinese Institute of Industrial Engineers Conference,APIEMS CIIEC,ERA2010_C,,
164,Asia Pacific Research Symposium on Accounting Information Systems,APRSAIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
170,Asian Symposium on Computer Mathematics,ASCM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
177,Asia-Pacific Conference on Complex Systems,Complex,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
183,Asia-Pacific Forum on Engineering and Technology Education,AFETE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
185,Asia-Pacific Services Computing Conference,APSCC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
189,"Asilomar Conference on Signals, Systems and Computing",ACSSC;ACSCC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/acssc,
190,Aspect-Orientation Asia,AO-Asia,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
194,Association of Architecture Schools of Australasia Annual Conference (AASA),AASA,ERA2010_C,,
198,Athens Colloquium on Algorithms and Complexity,ACAC,ERA2010_C,,
203,Australasian Cognitive Science Society Conference,AuCSS,ERA2010_C,,
204,Australasian Compumod Users' Conference,COMPUMOD,ERA2010_C,,
205,Australasian Computer Architecture Conference,ACAC,ERA2010_C,,
206,Australasian Computer Music Conference,ACMA,ERA2010_C,,
209,Australasian Computers in Education Conference,ACEC,ERA2010_C,,
210,Australasian Conference on Combinatorial Mathematics and Combinatorial Computing,ACCMCC,ERA2010_C,,
214,Australasian Conference on Parallel and Real-Time Systems,APRTS,ERA2010_C,,
215,Australasian Conference on Pattern Languages of Programs,KoalaPLoP,ERA2010_C,,
223,Australasian Information Security Workshop 2007 (Privacy Enhancing Technologies),AISW-PET,ERA2010_C,,
226,Australasian Refinement Workshop,AuRW,ERA2010_C,,
227,Australasian Remote Sensing Conference and Photogrammetry Conference,ARSPC,ERA2010_C,,
228,"Australasian Road Safety Research, Policing and Education Conference",,ERA2010_C,,
230,Australasian Symposium on Grid Computing and e-Research (now AusPDC),AusGrid,ERA2010_C,,
231,Australasian Symposium on Parallel and Distributed Computing (was AusGrid),AusPDC,ERA2010_C,,
233,Australasian Urban and Regional Information Systems Association Conference,AURISA,ERA2010_C,,
235,Australasian Wind Engineering Society Workshop in Wind Engineering,,ERA2010_C,,
236,Australasian Women in Computing Workshop,WIC,ERA2010_C,conf/woman,
240,Asia Pacific Symposium on Intelligent and Evolutionary Systems (was Australia-Japan Joint Workshop on  Intelligent and Evolutionary Systems),IES,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
241,Australian and New Zealand Academy of Management Conference,ANZAM,ERA2010_C,,
245,Australian and New Zealand Marketing Academy Conference,ANZMAC,ERA2010_C,,
246,Australian Combustion Symposium,,ERA2010_C,,
251,Australian Conference on Neural Networks,ACNN,ERA2010_C,,
256,Australian Game Developers Conference,AGDC,ERA2010_C,,
257,Australian Geothermal Energy Conference,,ERA2010_C,,
259,Australian Information Warfare and Security Conference,WarSec,ERA2010_C,,
261,Australian Institute of Computer Ethics Conference,AICE,ERA2010_C,,
262,Australian Knowledge Acquisition Workshop,AKAW,ERA2010_C,,
263,Australian MADYMO Users Meeting,MADYMO,ERA2010_C,,
264,Australian MATLAB Conference,MATLAB,ERA2010_C,,
269,International Telecommunication Networks and Applications Conference (was Australian Telecommunication Networks and Applications Conference),ITNAC,ERA2010_C,conf/itnac,
271,Australian UNIX Users Group National Conference,AUUG,ERA2010_C,,
272,Australian Water Association Convention - Ozwater,,ERA2010_C,,
274,"Australian Workshop on Mobile Computing, Databases and Applications",MCDA,ERA2010_C,,
276,Australian Workshop on Safety Critical Systems and Software,SCSS,ERA2010_C,,
277,Australian Workshop on Software Architecture,AWSA,ERA2010_C,,
278,Australian World Wide Web Conference,AusWeb,ERA2010_C,,
281,Automation of Software Test,AST,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/ast,
284,Benelux Workshop on Information and System Security,WISSec,ERA2010_C,,
285,Bioinformatics Visualization,BioViz,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
288,Body Sensor Networks,BSN,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/bsn,
289,Brazilian Symposium on Computer Graphics and Image Processing,SIBGRAPI,ERA2010_C,conf/sibgrapi,
291,"Brazilian Symposium on Graphs, Algorithms and Combinatorics",GRACO,ERA2010_C,,
292,Brazilian Symposium on Information and Computer Systems Security,SBSEG,ERA2010_C,,
293,British Colloquium for Theoretical Computer Science,BCTCS,ERA2010_C,,
295,British Computer Society Formal Aspects of Computing Science Specialist Group Workshop,BCS-FMW,ERA2010_C,,
302,Canadian Conference on Computer and Robot Vision,CRV,ERA2010_C,,
303,Canadian Conference on Electrical and Computer Engineering,CCECE,ERA2010_C,,
304,Canadian Discrete and Algorithmic Mathematics Conference,CanaDAM,ERA2010_C,,
306,"Canadian Society for Civil Engineering, International Construction Specialty Conference",ICSC,ERA2010_C,,
308,CGAL User Workshop,CGAL,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
310,Challenges of Large Applications in Distributed Environments,CLADE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
312,Chilean Database Workshop,JCC/WBD(CDW),ERA2010_C,,
313,ChinaGrid Annual Conference,ChinaGrid,ERA2010_C,conf/chinagrid,
315,Coastal Environment,,ERA2010_C,,
318,"Colloquium on Mathematics and Computer Science: Algorithms, Trees, Combinatorics and Probabilities",MathInfo,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
319,Cologne-Twente Workshop on Graphs and Combinatorial Optimization,CTW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
320,CombinaTexas: Combinatorics in the South-Central U.S.,Combina Texas,ERA2010_C,,
322,Committee on Data for Science and Technology,CODATA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
323,Complex Objects Visualization Workshop,COV,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
326,Computability in Europe: Logic and Theory of Algorithms,CiE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/cie,
328,Computational Techniques and Applications Conference,CTAC,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
329,Computational Topology Workshop,CT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
333,"Computer Animation, Information Visualisation, and Digital Effects",CAivDE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
336,Computer Science Research Conference,CSRC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
340,Computing in Civil Engineering and Building International Conference,ICCCBE,ERA2010_C,,
341,Computing in Education Group of Victoria Conference,CEG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
344,Conférence en Recherche d'information et Applications,CORIA,ERA2010_C,conf/coria,
345,Conference for the International Simulation and Gaming Association,ISAGA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/isaga,
347,Conference of South African Institute of Computer Scientists and Information Technologists,SAICSIT,ERA2010_C,,
349,Conference of the Association of Asian-Pacific Operational Research Societies,APORS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
350,Conference of the Australian Institutes of Transport Research,CAITR,ERA2010_C,,
351,Conference of the Commission Internationale pour l'Etude et l'Amelioration de l'Enseignement des Mathematiques,CIEAEM,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
353,Conference of the International Society for Decision Support Systems,ISDSS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
357,Conference on Algorithms and Hardware for Parallel Processing,CONPAR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/conpar,
360,Conference on Artificial Neural Networks and Expert systems,ANNES,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
362,"Conference on Computers, Freedom, and Privacy",CFP,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
363,Conference on Construction Partnering,CII-HK,ERA2010_C,,
364,"Conference on Discrete Mathematics, Algebra and their Application",DIMA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
366,Conference on Graph Theory and Discrete Geometry,CGTDG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
368,Conference on Information Sciences and Systems,CISS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/ciss,
372,Conference on Office Information Systems,SIGOA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
373,Conference on Operational Research Practice in Africa,ORPA,"CORE2008_C, ERA2010_C",,
374,International Conference on Operations Research,GOR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
375,"Conference on Orders, Algorithms and Applications",Ordal,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
377,Conference on RFID Security,RFIDSec,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/rfidsec,
379,Conference on Security in Network Architectures and Information Systems,SAR-SSI,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
380,"Conference on Software Engineering Education and Training (previously Conference is Software Engineering Education, CSEE, changed in 1997)",CSEET,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/csee,
382,Conference on Spatial Information Theory,COSIT,ERA2010_C,,
385,Conference on Visualization and Data Analysis,VDA,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/vda,
388,ConnectED: International Conference on Design Education,ConnectED,ERA2010_C,,
389,Constraint Databases and Applications,CDB,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
390,Constraint Programming Day,CPD,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
391,"Construction Applications of Virtual Reality, International Conference",CAVR,ERA2010_C,,
392,Construction Applications to Virtual Reality Conference,CONVR,ERA2010_C,,
398,"Cooperative Design, Visualization, and Engineering",CDVE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/cdve,
400,Coordinated and Multiple Views in Exploratory Visualization,CMV,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
402,Cryptography Policy and Algorithms Conference,CryPAC,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
403,Crypto'Puces,Crypto'Puces,ERA2010_C,,
405,Cultural Heritage Knowledge Visualisation,CHKV,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
406,"Cumulus - International Association of Universities and Colleges of Art, Design and Media",CUMULUS,ERA2010_C,,
409,Data Semantics in Web Information Systems,DASWIS,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
414,Design and Aesthetics in Visualisation,DAViz,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
416,Design and Management of Data Warehouses,DMDW,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
429,DIMACS Workshop on Intrinsic Complexity of Computation,DIMACS Intrinsic,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
430,Discourse Anaphora and Anaphor Resolution Colloquium,DAARC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
431,Discrete and Algorithmic Geometry,DAG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
432,"Discrete Models: Combinatorics, Computation and Geometry",DM-CCG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
433,Distributed Communities on the Web Workshop,Dcw,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",conf/dcw,
434,Domain - Specific Languages for Software Engineering,DSLSE,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
435,Domain Specific Aspect Languages,DSAL,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
436,Durability of Building Materials and Components Conference,DBMC,ERA2010_C,,
437,Dutch Computational Geometry Day,DutchCG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
438,Dynamic Graph Workshop,DGW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
440,East Asia Society for Transportation Studies Conference (biennial),EASTS,ERA2010_C,,
443,ECRYPT Workshop on Cryptographic Hash Functions,ECRYPT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
444,ECRYPT Workshop on Tools for Cryptanalysis,ECRYPT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
449,Enabling Grids for E-Science European Conference,EGEE,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
452,ENVI and IDL Data Analysis and Visualization Symposium,VISualize,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
454,ERATO Conference on Quantum Information Science,EQIS,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
458,Euro XR International Conference (was Euro VR),Euro XR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/eurovr,
459,"EuroConference on Combinatorics, Graph Theory and Applications",EUroComb,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
465,"Euromicro International Conference on Parallel, Distributed and Network Based Processing",PDP,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/pdp,
467,European Academy of Design conferences,EAD,ERA2010_C,,
469,European Chapter on Combinatorial Optimization,ECCO,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
470,European Computing Conference,ECC,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
471,European Conference of Information Warfare,ECIW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
472,European Conference on Ambient Intelligence,AmI,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C",conf/ami,
489,European Conference on Operations Research,EURO,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
492,European Conference on Research Methodology for Business and Management Studies,ECRM,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
493,European Conference on Software Maintenance and Reengineering,CSMR,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
495,European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty,ECSQARU,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",conf/ecsqaru,
496,European Conference on Universal Multiservice Networks,ECUMN,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
498,European Congress on Intelligent Techniques and Soft Computing,EUFIT,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
500,European Institute for Computer Anti-Virus Research EICAR Conference,EICAR,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
501,European Lisp Workshop,ELW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
513,European Symposium on Gender and ICT,ESGICT,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
518,European Workshop on Advanced Mobile Robots,EuroBot,"CORE2008_C, ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
519,European Workshop on Computational Geometry,EuroCG,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C, CORE2020_C, CORE2021_C, CORE2023_C",,
520,European Workshop on Modelling Autonomous Agents in a Multi-Agent World,MAAMAW,"ERA2010_C, CORE2013_C, CORE2014_C, CORE2017_C, CORE2018_C",,
